age,employment_years,monthly_income,existing_debts,num_previous_loans,num_defaults,on_time_payment_ratio,avg_days_late,credit_utilization_pct,account_balance,credit_history_years,num_open_credit_lines,risk_category
63,6.5,36700.0,11600.0,4,0,0.957,0.2,30.1,39920.0,14.5,3,Low Risk
56,12.1,39300.0,9200.0,2,1,0.93,16.4,22.8,6330.0,6.8,9,Medium Risk
27,7.8,40800.0,40500.0,1,0,0.875,5.8,33.8,3670.0,10.2,5,Low Risk
33,6.7,43000.0,11300.0,3,0,0.876,1.9,7.2,5420.0,0.0,7,Low Risk
29,5.2,44900.0,42600.0,0,0,0.848,2.1,36.1,1320.0,13.1,4,Low Risk
38,5.8,62800.0,16400.0,1,0,0.823,3.0,61.8,2310.0,10.0,4,Low Risk
33,11.2,37400.0,12200.0,0,0,0.878,2.6,21.3,3430.0,13.3,0,Low Risk
35,6.0,24100.0,15600.0,6,0,0.603,3.3,44.5,7420.0,4.7,4,Medium Risk
44,4.4,33800.0,3700.0,6,0,0.836,1.1,38.0,12320.0,15.6,1,Low Risk
29,3.7,52900.0,18700.0,2,0,0.724,1.9,13.8,27470.0,10.2,5,Low Risk
59,3.8,14900.0,31200.0,0,0,0.631,3.9,52.5,35960.0,10.5,1,Medium Risk
53,0.4,14900.0,36000.0,0,0,0.671,2.1,30.6,3170.0,3.6,5,Medium Risk
54,3.0,57500.0,3500.0,6,0,0.806,1.5,6.6,6000.0,9.2,7,Low Risk
28,12.0,77700.0,2900.0,2,0,0.931,11.3,38.5,22610.0,8.4,7,Low Risk
52,5.2,19300.0,7800.0,2,1,0.796,3.4,71.8,6050.0,7.6,4,High Risk
57,8.8,38200.0,53400.0,0,0,0.787,1.5,16.9,1320.0,8.9,2,Low Risk
28,0.0,29700.0,16700.0,1,0,0.942,9.8,73.0,16440.0,0.8,1,Medium Risk
54,8.3,31900.0,6200.0,4,1,0.852,12.4,46.6,2600.0,11.0,5,Medium Risk
36,5.4,42300.0,3100.0,1,0,0.79,3.1,43.4,930.0,3.8,4,Medium Risk
55,4.1,19000.0,6700.0,3,0,0.95,1.3,77.8,1880.0,7.0,3,Low Risk
42,6.7,20900.0,6300.0,3,0,0.719,0.4,59.0,8870.0,6.1,7,Medium Risk
56,4.0,31200.0,34100.0,2,1,0.728,7.3,32.3,6500.0,7.1,0,Medium Risk
27,0.0,33800.0,36800.0,2,1,0.524,4.2,48.5,2740.0,1.6,6,High Risk
38,9.7,20700.0,4700.0,2,0,0.75,1.2,25.9,93980.0,1.1,3,Low Risk
33,7.0,53900.0,28400.0,4,0,0.8,3.0,26.6,1220.0,5.6,0,Medium Risk
31,4.7,29500.0,25600.0,3,0,0.724,0.2,5.8,2390.0,0.4,6,Low Risk
34,2.1,29400.0,4100.0,1,0,0.54,2.0,65.9,3500.0,3.0,3,High Risk
37,0.1,41800.0,12300.0,3,0,0.911,7.1,89.3,970.0,9.2,7,Medium Risk
26,6.9,34000.0,18800.0,3,0,0.637,1.3,42.6,3140.0,5.6,9,Low Risk
52,12.5,55200.0,15700.0,4,0,0.972,4.2,16.5,740.0,6.0,9,Low Risk
45,6.8,22800.0,2400.0,2,0,0.97,2.2,60.5,10490.0,12.9,8,Low Risk
57,0.5,18100.0,15200.0,1,0,0.62,3.2,55.6,6390.0,0.0,0,Medium Risk
52,6.9,31100.0,25200.0,1,0,0.742,2.4,26.4,6250.0,5.1,0,Low Risk
27,5.8,37400.0,64800.0,0,0,0.843,5.7,39.4,22980.0,7.6,0,Low Risk
24,9.5,19500.0,6800.0,1,1,0.689,3.3,23.9,4690.0,8.7,4,Medium Risk
39,8.4,18100.0,7700.0,4,0,0.931,4.9,49.8,690.0,1.5,5,High Risk
42,0.0,39800.0,10800.0,2,0,0.953,4.5,28.7,3050.0,8.4,6,Medium Risk
31,8.2,24900.0,17900.0,3,0,0.84,3.1,14.7,12470.0,5.3,6,Low Risk
55,2.0,17600.0,14700.0,2,0,0.638,1.1,50.8,1860.0,12.5,1,Medium Risk
46,0.3,58800.0,24400.0,1,0,0.757,0.7,33.5,5800.0,10.4,2,Medium Risk
53,5.2,26500.0,4300.0,4,0,0.78,6.7,72.7,1930.0,5.9,1,Medium Risk
25,7.6,64500.0,19900.0,5,0,0.636,4.3,23.3,1780.0,6.9,5,Medium Risk
56,0.0,36800.0,6400.0,5,0,0.741,2.0,50.6,5240.0,8.1,3,Medium Risk
30,8.8,42100.0,11600.0,0,0,0.365,2.2,40.8,17230.0,7.7,4,High Risk
40,9.1,32700.0,73700.0,4,2,0.83,7.8,30.4,2480.0,6.8,5,High Risk
40,6.2,9600.0,3300.0,1,1,0.947,8.4,36.9,23090.0,6.1,7,High Risk
57,2.5,20600.0,10100.0,1,0,0.762,7.1,62.7,4120.0,14.8,5,Medium Risk
33,2.1,34100.0,3700.0,2,0,0.932,1.0,49.2,2790.0,10.5,9,Medium Risk
31,10.1,43600.0,15600.0,3,0,0.885,13.9,13.6,1670.0,8.2,3,Low Risk
35,0.0,14800.0,38100.0,3,0,0.78,0.9,52.2,5380.0,9.4,8,High Risk
36,10.3,35400.0,15800.0,1,0,0.823,2.9,78.0,5160.0,4.1,9,High Risk
28,5.3,20700.0,11900.0,0,0,0.907,0.5,25.9,3040.0,6.1,9,Low Risk
28,5.6,40800.0,50400.0,1,0,0.815,2.0,39.1,1460.0,2.5,1,Medium Risk
31,0.0,36000.0,18600.0,4,1,0.631,3.3,66.2,350.0,6.9,0,High Risk
41,5.4,52700.0,30300.0,1,0,0.798,8.6,61.4,3320.0,2.9,8,High Risk
36,8.5,61900.0,27300.0,3,0,0.97,6.3,18.4,4750.0,5.7,6,Low Risk
38,0.7,45700.0,800.0,4,1,0.672,4.2,17.8,27290.0,6.1,6,High Risk
52,8.0,55800.0,12400.0,1,1,0.914,9.2,35.1,5030.0,4.6,7,Medium Risk
31,6.4,30500.0,4500.0,3,0,0.889,1.6,31.9,17790.0,10.4,7,Low Risk
61,3.4,149000.0,5800.0,4,2,0.858,9.3,58.6,2300.0,16.3,2,High Risk
54,9.4,19700.0,58400.0,3,1,0.845,11.2,37.1,1560.0,1.0,5,High Risk
28,0.0,27900.0,9200.0,2,0,0.698,0.3,37.8,120.0,10.1,5,Medium Risk
34,7.4,57000.0,88700.0,1,0,0.965,3.8,35.3,3320.0,6.7,9,Low Risk
29,12.5,52900.0,3300.0,2,0,0.9,3.3,30.6,16960.0,2.4,3,Low Risk
33,11.8,46300.0,4500.0,1,0,0.856,0.6,67.0,380.0,4.0,3,Low Risk
37,7.6,50900.0,28600.0,1,0,0.844,6.1,45.7,4350.0,7.5,4,Medium Risk
26,4.8,12800.0,9500.0,1,0,0.822,2.8,14.7,11130.0,7.2,7,Low Risk
21,3.5,80400.0,18200.0,3,0,0.686,25.3,26.4,1160.0,8.4,0,Low Risk
40,4.8,32800.0,11900.0,1,0,0.97,1.0,43.9,9290.0,3.7,7,Low Risk
51,8.2,67700.0,11600.0,1,1,0.964,7.4,26.5,2000.0,0.0,3,Medium Risk
34,2.8,13100.0,9900.0,3,0,0.95,5.6,34.1,35290.0,7.4,0,Low Risk
58,9.0,41300.0,16000.0,3,0,0.754,5.7,28.6,1170.0,11.2,6,Low Risk
37,14.5,27400.0,25400.0,3,1,0.502,3.9,30.9,14930.0,2.3,1,High Risk
60,5.8,48300.0,67100.0,3,0,0.997,6.2,48.2,370.0,9.8,3,Low Risk
31,0.6,42600.0,10900.0,1,0,0.981,0.4,23.3,14170.0,7.7,0,Low Risk
44,0.6,43600.0,9000.0,2,0,0.909,0.0,44.5,3760.0,12.5,9,Low Risk
54,9.1,21400.0,7900.0,5,1,0.492,9.9,11.4,8030.0,8.9,6,Medium Risk
23,5.8,35300.0,58100.0,1,0,0.888,8.0,10.3,710.0,14.3,3,Low Risk
61,9.5,33200.0,26600.0,2,0,0.602,10.1,68.0,2820.0,11.7,1,Medium Risk
37,3.9,46500.0,2000.0,4,0,0.941,4.1,49.5,11970.0,0.0,6,Low Risk
42,9.3,59600.0,1900.0,5,1,0.857,5.1,39.7,4360.0,4.7,4,High Risk
48,5.4,39200.0,5800.0,2,0,0.796,6.5,28.2,2060.0,0.1,8,Medium Risk
49,3.1,19200.0,16800.0,2,0,0.915,0.3,57.4,27050.0,12.2,5,Low Risk
22,4.4,38300.0,12900.0,5,1,0.739,10.2,44.9,5130.0,6.1,1,High Risk
59,1.2,134000.0,22400.0,1,1,0.789,3.6,46.2,13300.0,8.4,5,Medium Risk
48,14.0,82700.0,11200.0,1,0,0.918,4.5,76.0,790.0,0.0,9,High Risk
64,5.6,8200.0,49200.0,1,0,0.891,2.4,78.1,3550.0,0.3,8,High Risk
41,8.6,37500.0,28900.0,4,0,0.944,11.9,11.7,1810.0,5.2,7,Low Risk
47,3.9,57900.0,14400.0,4,0,0.871,10.4,13.8,2550.0,6.5,7,Low Risk
40,1.8,33200.0,42000.0,6,0,0.842,1.7,38.9,77940.0,3.6,4,Low Risk
60,5.1,28900.0,2600.0,2,1,0.629,4.2,45.3,12340.0,6.2,4,High Risk
57,10.4,31800.0,12300.0,3,2,0.865,9.3,64.1,4340.0,7.6,3,High Risk
60,3.9,47900.0,15300.0,3,0,0.882,1.9,28.5,3250.0,8.6,8,Low Risk
43,2.5,20500.0,24400.0,4,0,0.7,0.3,54.3,890.0,5.8,4,Medium Risk
55,6.6,65800.0,2400.0,1,0,0.769,7.0,34.4,1250.0,10.3,8,Low Risk
36,8.0,35300.0,10300.0,2,0,0.838,11.1,48.6,10740.0,10.0,1,Medium Risk
41,12.6,22800.0,19900.0,1,0,0.692,5.8,26.6,3770.0,13.2,4,Low Risk
54,7.4,63700.0,21500.0,3,0,0.81,0.9,32.0,2770.0,13.4,8,Low Risk
24,8.6,16800.0,43700.0,4,1,0.862,7.7,13.9,270.0,5.5,3,Medium Risk
52,8.9,27500.0,28600.0,2,0,0.696,6.0,65.5,3770.0,2.2,2,High Risk
21,1.4,27300.0,12600.0,2,0,0.882,0.9,59.7,114820.0,5.8,4,Low Risk
46,2.1,106100.0,26200.0,2,1,0.556,13.5,17.2,10390.0,8.8,3,Medium Risk
41,1.7,25800.0,10900.0,2,1,0.688,3.8,69.7,2780.0,6.0,0,High Risk
41,0.7,12400.0,15500.0,1,1,0.766,6.3,40.9,6040.0,6.1,9,Medium Risk
42,9.2,27100.0,29600.0,4,0,0.688,8.9,27.3,2200.0,7.4,8,Medium Risk
42,7.2,45600.0,12800.0,1,0,0.88,5.8,19.9,45070.0,5.3,6,Low Risk
38,6.3,53700.0,19200.0,1,0,0.896,0.8,48.9,14880.0,4.2,4,Medium Risk
40,0.0,113400.0,34900.0,2,1,0.759,6.1,39.2,6760.0,3.0,0,High Risk
45,14.2,73400.0,27200.0,5,0,0.927,1.5,20.0,2200.0,10.7,8,Low Risk
54,2.4,39900.0,45900.0,1,0,0.814,5.3,9.9,11510.0,6.4,5,Low Risk
45,14.2,23300.0,137100.0,3,0,0.938,0.0,39.3,8310.0,9.1,0,Low Risk
49,0.2,81800.0,27000.0,2,0,0.813,7.6,35.4,9390.0,6.9,1,High Risk
57,2.8,30200.0,8400.0,1,0,0.652,9.7,16.6,9620.0,4.2,4,Low Risk
64,0.0,26100.0,22300.0,2,0,0.833,9.3,45.7,4400.0,5.3,5,Medium Risk
25,7.4,29500.0,21400.0,2,0,0.816,5.1,47.7,690.0,0.8,7,Medium Risk
52,1.6,19400.0,24700.0,2,0,0.945,1.1,62.4,5770.0,8.1,7,Low Risk
30,1.7,28800.0,59600.0,2,0,0.943,3.1,44.5,2640.0,14.0,1,Medium Risk
29,0.5,32300.0,2500.0,1,0,0.777,1.2,13.2,970.0,8.0,4,Low Risk
55,9.1,52300.0,60700.0,2,0,0.861,7.1,51.4,580.0,10.4,0,Medium Risk
24,8.8,29900.0,85000.0,3,1,0.676,4.3,14.1,3740.0,2.1,8,Medium Risk
58,13.2,19300.0,23600.0,2,1,0.93,13.3,17.7,1080.0,0.0,0,Medium Risk
54,3.3,16300.0,24200.0,3,1,0.668,3.2,31.0,610.0,5.5,6,High Risk
64,6.9,40300.0,10500.0,1,0,0.768,0.6,32.8,14330.0,17.2,6,Low Risk
50,0.8,37700.0,13400.0,2,0,0.937,2.0,35.3,18830.0,0.0,2,Medium Risk
59,4.7,27500.0,26800.0,2,0,0.572,4.8,61.1,12450.0,11.4,2,Low Risk
26,3.9,28700.0,25200.0,1,0,0.956,5.9,62.5,19730.0,8.2,9,Medium Risk
60,7.9,44100.0,27500.0,1,0,0.653,2.9,80.2,1070.0,9.2,7,Medium Risk
28,10.1,72800.0,25000.0,3,0,0.674,0.3,23.0,3960.0,7.8,1,Low Risk
34,10.0,24600.0,32800.0,1,0,0.888,1.5,16.2,4880.0,4.7,3,Low Risk
26,2.6,38000.0,29300.0,1,0,0.607,2.1,44.6,7460.0,5.5,9,Medium Risk
38,10.0,58600.0,4800.0,1,0,0.965,8.0,34.5,5290.0,10.0,1,Low Risk
53,5.8,24600.0,30700.0,1,0,0.633,0.5,54.4,680.0,10.5,7,Medium Risk
32,4.7,36000.0,85700.0,0,0,0.712,1.1,13.8,2330.0,0.9,6,Medium Risk
57,3.2,35600.0,13000.0,2,0,0.984,9.0,31.9,5420.0,7.3,4,Medium Risk
47,3.8,18900.0,59800.0,3,0,0.974,2.6,23.6,2930.0,5.7,3,Low Risk
48,13.0,39500.0,5300.0,2,1,0.673,4.1,78.9,10930.0,1.9,2,High Risk
62,7.2,36900.0,13000.0,0,0,0.787,7.9,42.9,8360.0,12.0,4,Low Risk
40,6.7,47900.0,7000.0,2,2,0.796,16.8,40.2,39570.0,5.5,3,High Risk
36,5.0,20100.0,53100.0,2,0,0.885,1.3,69.8,9430.0,7.5,3,High Risk
64,15.8,36500.0,68900.0,1,0,0.882,0.9,12.3,20320.0,11.8,4,Low Risk
45,11.2,72500.0,12100.0,2,0,0.953,3.3,60.4,1930.0,10.5,8,Medium Risk
48,3.1,102600.0,43100.0,2,0,0.602,3.2,33.4,28860.0,12.3,7,Medium Risk
34,4.9,68900.0,69600.0,3,0,0.9,2.0,43.0,22960.0,2.7,0,Low Risk
30,5.1,20200.0,12900.0,2,2,0.647,7.2,90.0,3670.0,13.3,4,High Risk
28,6.6,45500.0,15200.0,1,0,0.722,0.7,37.1,2980.0,4.7,0,Medium Risk
30,3.2,28500.0,27800.0,0,0,0.786,4.9,48.4,3440.0,3.4,7,Medium Risk
29,7.8,41900.0,5800.0,1,0,0.922,16.9,51.1,750.0,9.1,0,Medium Risk
53,11.8,24700.0,14900.0,0,0,0.841,1.6,26.1,1630.0,5.3,9,Low Risk
23,0.7,15400.0,92400.0,0,0,0.54,2.6,80.6,8850.0,10.0,4,High Risk
48,1.5,30600.0,8100.0,1,0,0.843,1.4,14.7,21200.0,3.9,8,Low Risk
62,4.1,52100.0,31400.0,1,0,0.806,4.1,31.4,13550.0,7.5,7,Medium Risk
54,4.3,41900.0,22600.0,1,0,0.847,0.4,32.4,1500.0,13.6,9,Low Risk
38,14.0,44400.0,11300.0,5,0,0.918,4.0,45.3,20980.0,9.0,7,Low Risk
23,10.0,40500.0,16700.0,3,2,0.794,10.1,46.1,16070.0,6.6,7,High Risk
57,9.8,44500.0,77100.0,2,2,0.853,18.9,23.6,6770.0,8.3,5,High Risk
21,4.9,47300.0,23200.0,2,1,0.706,3.1,25.5,22620.0,0.0,0,Medium Risk
50,4.9,31700.0,27200.0,1,0,0.705,3.2,17.5,87620.0,6.1,2,Low Risk
50,0.2,37900.0,66200.0,5,0,0.637,6.4,87.6,3850.0,2.0,2,High Risk
29,9.1,86800.0,10000.0,2,1,0.822,3.5,44.7,3150.0,5.8,7,High Risk
53,8.0,39000.0,4700.0,2,0,0.739,2.6,74.4,2540.0,2.4,3,High Risk
28,11.1,37100.0,78300.0,2,0,0.63,1.4,56.7,3110.0,8.0,6,High Risk
30,5.2,38200.0,15300.0,2,0,0.881,12.8,51.7,13640.0,0.0,2,Medium Risk
56,5.4,32600.0,32700.0,0,0,0.545,2.0,51.1,820.0,6.7,0,High Risk
64,6.7,29200.0,6200.0,1,0,0.746,4.2,4.5,810.0,12.2,9,Low Risk
32,9.6,40300.0,19700.0,2,0,0.732,0.8,43.8,8080.0,10.8,8,Low Risk
61,0.1,28200.0,4500.0,1,1,0.624,7.4,53.2,4010.0,6.6,0,High Risk
61,8.9,33800.0,14200.0,2,0,0.911,2.5,27.0,18080.0,11.0,0,Low Risk
54,5.9,24500.0,7000.0,1,1,0.865,7.0,67.4,940.0,6.6,7,High Risk
27,1.8,38300.0,5600.0,3,0,0.826,11.5,27.7,2880.0,7.1,2,Low Risk
34,0.0,48600.0,9900.0,0,0,0.772,5.1,48.1,3780.0,3.3,3,Medium Risk
50,5.5,32700.0,1300.0,3,2,0.68,9.8,34.7,11630.0,6.2,2,High Risk
64,11.8,13300.0,4200.0,2,0,0.879,4.9,40.5,4150.0,11.1,9,Low Risk
56,12.7,48800.0,29200.0,0,0,0.84,8.7,13.6,1770.0,9.6,4,Low Risk
39,7.4,38600.0,18900.0,3,0,0.66,25.0,43.7,8000.0,14.0,5,Low Risk
31,13.8,22100.0,4600.0,1,0,0.759,2.8,46.9,4950.0,10.5,8,Low Risk
63,5.8,53500.0,23100.0,3,0,0.593,0.0,13.2,2640.0,3.0,1,Medium Risk
33,9.8,18000.0,5600.0,3,0,0.879,5.3,40.6,1080.0,0.0,1,High Risk
36,4.2,61200.0,27500.0,4,1,0.839,5.3,51.7,15130.0,9.1,3,High Risk
63,3.9,35300.0,11900.0,3,0,0.78,5.1,41.8,3350.0,9.6,2,Medium Risk
45,3.3,11700.0,9700.0,2,0,0.82,1.2,65.5,4870.0,7.1,5,Medium Risk
32,0.0,39700.0,12200.0,3,0,0.926,22.5,67.4,9760.0,13.3,6,Medium Risk
21,11.1,29600.0,172700.0,2,0,0.737,0.4,7.0,1530.0,7.8,3,Low Risk
39,3.4,27500.0,6300.0,4,1,0.529,4.1,21.6,10500.0,10.9,3,Medium Risk
64,2.8,25100.0,16800.0,2,1,0.827,6.0,34.0,11810.0,8.2,8,Medium Risk
40,1.3,34100.0,29200.0,0,0,0.609,0.2,55.0,2080.0,7.8,9,Low Risk
51,5.2,28500.0,5100.0,0,0,0.975,3.9,56.3,2880.0,11.8,2,Medium Risk
32,13.1,14400.0,2700.0,2,1,0.733,5.4,18.3,1800.0,15.5,7,Medium Risk
55,14.4,68600.0,7300.0,3,0,0.959,3.2,15.6,3480.0,6.8,3,Low Risk
55,0.0,32100.0,28600.0,6,0,0.939,5.7,19.2,9600.0,9.6,7,Low Risk
47,4.6,25200.0,9500.0,1,0,0.769,0.4,13.8,1020.0,8.9,2,Low Risk
54,1.9,20700.0,10600.0,1,0,0.662,2.1,51.1,4910.0,6.1,5,Medium Risk
46,10.0,53400.0,33200.0,2,0,0.865,0.5,42.0,6490.0,3.9,1,Medium Risk
37,7.1,19000.0,6000.0,3,1,0.769,3.8,25.0,8730.0,11.4,7,High Risk
53,3.5,38800.0,12200.0,2,1,0.912,5.9,93.5,1110.0,13.1,1,High Risk
57,6.3,27100.0,2900.0,3,1,0.47,5.2,18.9,2460.0,7.2,2,High Risk
58,4.1,27900.0,18400.0,1,0,0.898,4.4,43.5,4450.0,5.4,7,Medium Risk
30,12.5,20900.0,16800.0,4,0,0.767,1.6,60.4,1870.0,11.4,5,Medium Risk
50,8.2,26600.0,29600.0,4,0,0.977,0.6,6.3,720.0,3.5,8,Low Risk
21,8.7,36500.0,4300.0,0,0,0.979,2.1,17.9,19650.0,8.7,2,Low Risk
46,0.0,40800.0,11000.0,2,0,0.561,4.9,36.6,3270.0,8.7,9,Medium Risk
46,5.7,24500.0,3700.0,1,0,0.812,0.5,21.2,3540.0,7.5,5,Low Risk
36,14.3,34700.0,10400.0,2,1,0.935,4.3,27.8,5080.0,11.4,4,Low Risk
64,11.3,56600.0,58800.0,1,1,0.585,4.2,45.8,22370.0,8.5,3,High Risk
59,0.0,15800.0,9700.0,0,0,0.805,6.4,62.8,14430.0,7.1,2,High Risk
22,4.7,36200.0,3400.0,6,0,0.933,5.5,23.7,7230.0,5.0,9,Low Risk
30,1.2,22600.0,6800.0,1,0,0.906,9.5,38.7,560.0,6.5,5,Medium Risk
30,12.8,21500.0,2700.0,2,1,0.852,8.0,64.2,37980.0,5.5,7,Medium Risk
60,7.0,41400.0,3700.0,1,0,0.663,1.5,66.4,4880.0,6.1,2,Medium Risk
43,2.9,27600.0,26100.0,3,0,0.64,12.3,49.8,450.0,10.0,3,High Risk
53,6.1,19800.0,3100.0,4,1,0.906,4.4,29.7,14320.0,4.5,9,Medium Risk
56,0.0,70400.0,18300.0,2,0,0.804,2.5,47.9,1480.0,10.3,7,Medium Risk
54,1.7,57500.0,13700.0,0,0,0.763,6.2,28.0,2030.0,10.9,2,Low Risk
24,6.1,13800.0,7900.0,1,0,0.519,3.3,15.6,1810.0,13.3,7,Medium Risk
27,9.4,17400.0,16800.0,3,1,0.748,5.6,29.8,230.0,9.6,1,Medium Risk
38,0.0,48900.0,5200.0,2,0,0.803,4.6,11.1,3110.0,8.5,2,Low Risk
35,4.5,31500.0,31000.0,0,0,0.947,6.9,12.9,15760.0,10.3,4,Low Risk
53,10.0,76900.0,6600.0,1,0,0.764,4.1,74.2,4640.0,9.6,4,High Risk
27,0.2,49400.0,9100.0,4,0,0.805,3.0,50.2,2560.0,10.5,5,Low Risk
37,6.9,42200.0,8100.0,1,0,0.776,7.7,56.1,2220.0,2.0,9,Medium Risk
31,6.3,21800.0,26600.0,1,1,0.667,6.4,35.7,3020.0,3.3,3,High Risk
29,12.9,46400.0,23000.0,7,0,0.822,10.5,72.7,1120.0,4.1,4,High Risk
28,5.1,19200.0,1000.0,3,0,0.921,0.4,68.5,8180.0,13.1,2,Medium Risk
29,5.3,69700.0,17200.0,4,0,0.795,1.4,31.1,13060.0,0.0,6,High Risk
45,9.4,44800.0,2300.0,1,0,0.829,5.5,75.3,14070.0,11.7,0,High Risk
39,0.7,24000.0,9500.0,0,0,0.908,0.3,15.8,11170.0,6.7,7,Low Risk
40,5.1,54300.0,12000.0,3,0,0.853,0.1,17.8,8600.0,7.4,8,Low Risk
42,4.2,111400.0,9400.0,3,0,0.849,0.0,20.1,3360.0,8.1,0,Medium Risk
53,5.4,32600.0,22000.0,1,1,0.698,5.4,54.0,9570.0,0.0,6,High Risk
58,9.4,47800.0,27400.0,0,0,0.741,1.7,46.6,6980.0,4.7,1,Medium Risk
44,8.2,29300.0,6200.0,2,0,0.931,1.2,60.3,740.0,8.9,7,Medium Risk
49,3.0,37900.0,5900.0,1,0,0.839,2.1,81.3,2530.0,10.4,8,Medium Risk
53,6.5,17100.0,12900.0,4,0,0.923,0.7,22.1,8120.0,10.5,3,Low Risk
51,12.0,36300.0,2900.0,4,0,0.892,2.2,56.2,6960.0,7.4,6,Medium Risk
26,2.7,37100.0,8300.0,3,0,0.596,3.2,37.9,2280.0,12.5,9,High Risk
64,6.6,89300.0,51400.0,2,0,0.899,0.0,26.8,3480.0,6.8,1,Low Risk
28,5.2,14800.0,3000.0,2,0,0.756,2.4,76.8,3230.0,8.4,0,Medium Risk
39,5.7,31600.0,9500.0,0,0,0.879,13.7,64.9,5100.0,9.5,7,Medium Risk
49,0.0,69200.0,7400.0,4,0,0.975,1.8,6.6,15970.0,4.9,9,Low Risk
38,11.6,32200.0,99200.0,4,0,0.752,4.6,70.9,36640.0,8.8,7,Medium Risk
31,2.9,33300.0,7800.0,1,0,0.852,0.9,39.4,8030.0,6.2,6,Medium Risk
61,10.1,23900.0,8300.0,2,0,0.837,9.2,22.2,360.0,6.2,2,Low Risk
24,3.5,22800.0,4800.0,2,0,0.961,0.3,41.9,1480.0,8.8,4,Medium Risk
31,3.5,14600.0,13500.0,1,1,0.808,5.6,43.5,4490.0,9.5,6,Medium Risk
64,10.9,26500.0,17500.0,2,0,0.731,3.6,55.9,22840.0,7.5,8,Low Risk
53,10.0,22100.0,5500.0,1,0,0.626,4.3,32.3,27750.0,6.9,9,Low Risk
24,6.8,38500.0,35900.0,4,1,0.879,5.2,42.8,22020.0,8.9,2,High Risk
54,9.0,24500.0,17500.0,3,0,0.632,5.9,52.5,2540.0,7.8,7,Medium Risk
63,4.8,28600.0,31300.0,2,0,0.89,2.8,30.9,3650.0,3.9,8,Medium Risk
25,6.0,29000.0,9600.0,3,0,0.549,4.1,35.0,15980.0,11.0,0,Low Risk
39,3.4,35500.0,17000.0,2,0,0.545,4.0,29.4,300.0,4.3,9,Medium Risk
41,9.6,27900.0,10800.0,2,1,0.814,4.3,20.4,2250.0,11.4,8,Medium Risk
26,3.2,21400.0,57400.0,4,2,0.818,23.7,36.3,31360.0,9.4,5,High Risk
29,11.9,37900.0,15000.0,1,0,0.459,1.9,22.9,7820.0,9.3,6,Low Risk
28,4.7,61900.0,13500.0,2,0,0.647,3.3,55.2,4380.0,11.8,8,Medium Risk
29,6.1,38700.0,8400.0,3,1,0.953,3.9,34.3,6550.0,8.6,4,Medium Risk
38,9.0,26800.0,8000.0,3,0,0.763,1.9,18.2,57710.0,16.4,1,Low Risk
41,6.1,34100.0,16900.0,2,0,0.71,8.4,35.4,7910.0,7.0,4,Low Risk
31,4.8,13000.0,30300.0,3,0,0.764,1.5,28.3,15540.0,0.0,6,Medium Risk
33,5.9,33900.0,6700.0,3,0,0.951,1.2,35.2,18130.0,5.8,9,Low Risk
29,9.6,29700.0,15200.0,3,0,0.887,2.4,76.7,130190.0,13.0,0,Low Risk
56,3.3,22800.0,16100.0,1,0,0.934,9.0,16.4,4850.0,16.0,4,Low Risk
30,5.5,24900.0,19100.0,2,0,0.684,3.3,36.1,8500.0,15.8,5,Medium Risk
60,6.0,29600.0,2400.0,7,0,0.447,3.1,14.7,11820.0,13.2,0,Low Risk
44,9.5,59600.0,5300.0,1,0,0.688,12.0,21.6,1570.0,7.5,4,Low Risk
56,5.6,62700.0,3400.0,1,0,0.892,2.8,53.1,42370.0,6.5,4,Low Risk
49,13.2,22800.0,13800.0,0,0,0.816,13.4,38.0,3560.0,15.2,4,Low Risk
32,5.4,28000.0,5400.0,2,0,0.791,2.0,52.5,1670.0,9.6,3,Medium Risk
47,5.0,28400.0,8100.0,2,0,0.958,3.1,15.8,6750.0,6.1,2,Medium Risk
33,5.3,54400.0,4000.0,3,1,0.733,8.8,69.5,1020.0,11.1,0,High Risk
26,0.7,39100.0,8900.0,5,0,0.504,0.4,35.2,3210.0,2.4,3,Medium Risk
32,1.9,38000.0,4300.0,0,0,0.679,0.6,87.7,7920.0,3.8,3,Medium Risk
33,3.9,47500.0,28500.0,1,0,0.947,6.9,32.3,650.0,1.8,7,Medium Risk
26,10.5,27000.0,21600.0,2,0,0.59,2.5,16.6,6310.0,7.9,0,Low Risk
22,5.9,71800.0,15500.0,1,0,0.884,4.2,79.2,1190.0,10.9,6,Medium Risk
62,4.1,36300.0,9900.0,0,0,0.72,3.6,92.5,5810.0,8.8,5,High Risk
43,10.9,23700.0,1700.0,1,0,0.754,4.2,29.2,6200.0,1.9,8,Low Risk
38,12.2,32400.0,8400.0,3,0,0.727,2.0,66.1,4720.0,8.4,2,Medium Risk
61,11.0,67200.0,6200.0,2,0,0.877,3.4,53.8,4670.0,4.9,8,Medium Risk
30,2.6,29400.0,17100.0,0,0,0.812,1.8,45.7,21170.0,2.7,6,High Risk
38,4.0,58400.0,24800.0,2,2,0.838,11.1,62.4,460.0,2.6,6,High Risk
58,13.3,26600.0,18500.0,4,1,0.875,9.2,9.9,4160.0,11.5,2,Medium Risk
48,7.0,24800.0,47200.0,2,1,0.872,7.7,39.0,9630.0,8.5,2,Medium Risk
38,4.9,50500.0,7600.0,0,0,0.856,0.9,60.8,42220.0,11.1,8,Low Risk
